label,coord_0,coord_1,coord_2,coord_3,coord_4,coord_5,coord_6,coord_7,coord_8,coord_9,coord_10,coord_11,coord_12,coord_13,coord_14,coord_15,coord_16,coord_17,coord_18,coord_19,coord_20,coord_21,coord_22,coord_23,coord_24,coord_25,coord_26,coord_27,coord_28,coord_29,coord_30,coord_31,coord_32,coord_33,coord_34,coord_35,coord_36,coord_37,coord_38,coord_39,coord_40,coord_41
anticlockwise,0.3379114270210266,0.8339232802391052,0.3303338885307312,0.7317663431167603,0.3385298550128937,0.6294090747833252,0.33897170424461365,0.5436869263648987,0.32535451650619507,0.48092716932296753,0.3847956657409668,0.6424123048782349,0.4428422749042511,0.5969681143760681,0.427375853061676,0.6170715093612671,0.40726572275161743,0.6355201005935669,0.40608516335487366,0.6976292729377747,0.4543633759021759,0.6458214521408081,0.43712326884269714,0.6619182229042053,0.41976407170295715,0.6817178726196289,0.42454564571380615,0.7510521411895752,0.4680211544036865,0.6929343938827515,0.45171400904655457,0.7067732810974121,0.4337767958641052,0.7277662754058838,0.44063088297843933,0.7991199493408203,0.47620338201522827,0.7401756644248962,0.46223127841949463,0.7516974210739136,0.44787201285362244,0.7703944444656372
anticlockwise,0.32028552889823914,0.8116663098335266,0.3245268762111664,0.7110119462013245,0.34655332565307617,0.6093376278877258,0.3563850224018097,0.5282034873962402,0.3491476774215698,0.463941752910614,0.38556599617004395,0.6306787729263306,0.452364057302475,0.6153545379638672,0.43321049213409424,0.6324563026428223,0.4088069200515747,0.6400601863861084,0.39719945192337036,0.6916643381118774,0.4576721489429474,0.668107271194458,0.4367513358592987,0.6816150546073914,0.4145735204219818,0.6916495561599731,0.40679752826690674,0.7514987587928772,0.46358606219291687,0.7193236947059631,0.443469375371933,0.7310123443603516,0.4204171895980835,0.7434682846069336,0.4139464795589447,0.8068075776100159,0.46201831102371216,0.7749195694923401,0.445454478263855,0.7822237014770508,0.42467185854911804,0.7916188836097717
anticlockwise,0.30940717458724976,0.7990530133247375,0.3215078115463257,0.7023904323577881,0.3535345196723938,0.6008275747299194,0.3689958155155182,0.5230410695075989,0.3663361072540283,0.4587211012840271,0.3811739385128021,0.6304866671562195,0.45330530405044556,0.6323909759521484,0.43413788080215454,0.6463306546211243,0.4087926745414734,0.6477910876274109,0.3865291178226471,0.6941514015197754,0.4541056752204895,0.6879085302352905,0.4324904680252075,0.6974280476570129,0.4084932208061218,0.7018207907676697,0.3908267319202423,0.7571254372596741,0.4522727131843567,0.7419987916946411,0.4315638542175293,0.7503100633621216,0.40793606638908386,0.7574480175971985,0.39426642656326294,0.8152020573616028,0.4462020993232727,0.794689416885376,0.4299944043159485,0.800990104675293,0.41003307700157166,0.80816650390625
anticlockwise,0.3286951184272766,0.8149691820144653,0.3128963112831116,0.7235248684883118,0.30985644459724426,0.6241617202758789,0.30047306418418884,0.5430688261985779,0.28060275316238403,0.4891100525856018,0.3500708341598511,0.6014861464500427,0.40687888860702515,0.5520398020744324,0.3983633816242218,0.5845428705215454,0.378142386674881,0.6067225933074951,0.3730597198009491,0.6438146233558655,0.4231966435909271,0.5962458848953247,0.41260918974876404,0.6269242167472839,0.3946512043476105,0.646102786064148,0.3958022892475128,0.6911031603813171,0.4419289827346802,0.6372833251953125,0.4300804138183594,0.6648655533790588,0.4117374122142792,0.6865972280502319,0.41646522283554077,0.7386118173599243,0.4530579745769501,0.6839978098869324,0.44123491644859314,0.7077664136886597,0.4252297878265381,0.7279773354530334
anticlockwise,0.34433624148368835,0.8165541887283325,0.32287517189979553,0.7274767160415649,0.3144334852695465,0.6356072425842285,0.3010549545288086,0.556928277015686,0.2786746621131897,0.5058156847953796,0.3583940863609314,0.6083183884620667,0.40992799401283264,0.5538396239280701,0.40249988436698914,0.5900368094444275,0.3827878534793854,0.6155457496643066,0.3833041191101074,0.6480935215950012,0.4265238642692566,0.5996695160865784,0.4163101315498352,0.6327877640724182,0.3997664153575897,0.6530474424362183,0.40732502937316895,0.6931899189949036,0.4466710388660431,0.6359512805938721,0.43578416109085083,0.6653774380683899,0.4190960228443146,0.6893104910850525,0.4286712408065796,0.73810875415802,0.46169355511665344,0.6785193681716919,0.4507247507572174,0.7020948529243469,0.4355820417404175,0.7232481837272644
anticlockwise,0.3446067273616791,0.8293477296829224,0.318083792924881,0.7458145618438721,0.3006003201007843,0.6577585339546204,0.2804158627986908,0.5802223682403564,0.25390496850013733,0.5380206108093262,0.3460642099380493,0.6167166829109192,0.3904648721218109,0.5499855279922485,0.3864118754863739,0.5885936617851257,0.3696887791156769,0.6191852688789368,0.3760896623134613,0.647015392780304,0.4118030071258545,0.587429404258728,0.4052978456020355,0.6236953735351562,0.3915298581123352,0.6486778855323792,0.40447214245796204,0.6833170652389526,0.4359932243824005,0.6163560748100281,0.4283408224582672,0.6486083269119263,0.4138493537902832,0.6767537593841553,0.42929914593696594,0.7203444242477417,0.4540042579174042,0.65514075756073,0.44567757844924927,0.6830350756645203,0.4336787462234497,0.7068734169006348
anticlockwise,0.3470887243747711,0.8490307331085205,0.30601704120635986,0.7818884253501892,0.2735807001590729,0.712219774723053,0.2392340898513794,0.6463490724563599,0.20555584132671356,0.6160256862640381,0.31756746768951416,0.6434733271598816,0.34579306840896606,0.5606055855751038,0.34502077102661133,0.5990158915519714,0.3351050019264221,0.6339408159255981,0.35351428389549255,0.655264675617218,0.3711358308792114,0.58544921875,0.3682374656200409,0.6182131767272949,0.3618198335170746,0.6468191742897034,0.3866059482097626,0.6744133830070496,0.39775359630584717,0.6032518744468689,0.39465200901031494,0.6317721009254456,0.3879607319831848,0.662513792514801,0.41553637385368347,0.6937037706375122,0.42215868830680847,0.6232512593269348,0.4180220067501068,0.6510114073753357,0.4132862985134125,0.6786662340164185
anticlockwise,0.34366747736930847,0.8498633503913879,0.2985657751560211,0.7877376079559326,0.2636289596557617,0.7264626026153564,0.22645892202854156,0.6676081418991089,0.19241705536842346,0.6398011445999146,0.3094441890716553,0.655917763710022,0.3299984931945801,0.5680677890777588,0.33140817284584045,0.6036316156387329,0.32556745409965515,0.6377233862876892,0.3465787172317505,0.6615747213363647,0.3564869165420532,0.588038980960846,0.3546309471130371,0.6186426281929016,0.3509930372238159,0.6469691395759583,0.3800274431705475,0.6753489971160889,0.3838583528995514,0.6010210514068604,0.3818821907043457,0.6277004480361938,0.37785521149635315,0.6574869751930237,0.40899932384490967,0.6900501251220703,0.4086359143257141,0.6184713840484619,0.4056093692779541,0.6438690423965454,0.403450071811676,0.6702637076377869
anticlockwise,0.32537785172462463,0.8841995000839233,0.27231499552726746,0.8467727303504944,0.22221027314662933,0.7987876534461975,0.17602156102657318,0.760738730430603,0.13980863988399506,0.7530762553215027,0.25015735626220703,0.7052854299545288,0.2594931125640869,0.6128929853439331,0.26797568798065186,0.6468765139579773,0.26741012930870056,0.6856947541236877,0.2861730456352234,0.691990077495575,0.29112717509269714,0.6152995824813843,0.2968072295188904,0.6457812190055847,0.2978384494781494,0.6786700487136841,0.32240304350852966,0.6861341595649719,0.32144299149513245,0.6143854856491089,0.3255588114261627,0.6425119042396545,0.3259385824203491,0.6749270558357239,0.35633671283721924,0.6843366026878357,0.3497314155101776,0.6116176247596741,0.35259848833084106,0.6406013369560242,0.35464274883270264,0.6699233651161194
anticlockwise,0.3378675878047943,0.8806699514389038,0.2888869345188141,0.8229276537895203,0.247109055519104,0.7604227066040039,0.20708242058753967,0.712801456451416,0.17160075902938843,0.697429358959198,0.2821729779243469,0.6872221827507019,0.3005252480506897,0.601131796836853,0.3058956265449524,0.6332318782806396,0.3019217550754547,0.6710883975028992,0.3173965811729431,0.6868305802345276,0.33081161975860596,0.6110149621963501,0.3341539800167084,0.6396710872650146,0.3322311043739319,0.672041118144989,0.3524615466594696,0.6923080086708069,0.3610498011112213,0.6162733435630798,0.36200204491615295,0.6432290077209473,0.35924044251441956,0.6763593554496765,0.38561514019966125,0.7012142539024353,0.3879474401473999,0.6258622407913208,0.3877459168434143,0.652418315410614,0.3853769898414612,0.6821828484535217
anticlockwise,0.34283819794654846,0.8858665227890015,0.29696789383888245,0.8222809433937073,0.26086270809173584,0.7472696304321289,0.2259676158428192,0.6911909580230713,0.19303694367408752,0.6660717725753784,0.2947313189506531,0.6854344606399536,0.3228568434715271,0.594488263130188,0.32591497898101807,0.6276044249534607,0.3178158700466156,0.6636620759963989,0.3292943835258484,0.6929755210876465,0.351372629404068,0.6139274835586548,0.3524094521999359,0.6449423432350159,0.34620821475982666,0.6753062009811401,0.3642047047615051,0.7045520544052124,0.37946170568466187,0.6230455636978149,0.37885403633117676,0.6520161628723145,0.3724583387374878,0.6839348673820496,0.39651647210121155,0.7182959318161011,0.4046020805835724,0.6396244168281555,0.40341654419898987,0.6649941205978394,0.39870983362197876,0.6931420564651489
anticlockwise,0.34188148379325867,0.8924543857574463,0.29998016357421875,0.8262239098548889,0.2678404152393341,0.7423186898231506,0.2363455891609192,0.6768295764923096,0.20375537872314453,0.6459985971450806,0.29832032322883606,0.6887860298156738,0.33427542448043823,0.5928261876106262,0.33842408657073975,0.6267849206924438,0.3287917375564575,0.6626656651496887,0.3318665027618408,0.7031729817390442,0.3621427118778229,0.6184034943580627,0.36359748244285583,0.6527287364006042,0.3546326756477356,0.6840807795524597,0.3672347366809845,0.7197064161300659,0.3898758292198181,0.6326085925102234,0.38916024565696716,0.6651982069015503,0.380323588848114,0.6979222893714905,0.40093275904655457,0.7376247048377991,0.41549810767173767,0.6517658233642578,0.4144235849380493,0.681371808052063,0.4075833261013031,0.7117894291877747
anticlockwise,0.3472481966018677,0.8991992473602295,0.3132397532463074,0.8362110257148743,0.2812706530094147,0.7497903108596802,0.25491616129875183,0.6899611353874207,0.22594085335731506,0.665690004825592,0.2837718427181244,0.7029528617858887,0.32732704281806946,0.6044408082962036,0.3376118838787079,0.6387660503387451,0.3301629424095154,0.6777606010437012,0.3108416199684143,0.7145442962646484,0.3554651737213135,0.6226779222488403,0.3627831041812897,0.6607934236526489,0.35210859775543213,0.6950854063034058,0.3420313596725464,0.7283012270927429,0.38097265362739563,0.6340309977531433,0.3851300776004791,0.6701399087905884,0.3738963007926941,0.703185498714447,0.37409549951553345,0.7409185171127319,0.402620792388916,0.6564159989356995,0.40482839941978455,0.6885874271392822,0.3942590653896332,0.7212430238723755
anticlockwise,0.34658896923065186,0.9042571783065796,0.3119358420372009,0.8411120176315308,0.27904993295669556,0.7531395554542542,0.252042680978775,0.6927052736282349,0.22312423586845398,0.6681092977523804,0.28452709317207336,0.7062626481056213,0.3270069360733032,0.6058822870254517,0.33681628108024597,0.6420896649360657,0.3287814259529114,0.6817631721496582,0.3131880462169647,0.7189105153083801,0.3559359312057495,0.625592052936554,0.3631124794483185,0.6653842926025391,0.35210156440734863,0.7002330422401428,0.34534499049186707,0.7332965731620789,0.3824383318424225,0.6366754174232483,0.3863632082939148,0.6747801303863525,0.37494024634361267,0.7096973061561584,0.3777594268321991,0.7467144727706909,0.4045217037200928,0.6599464416503906,0.40648016333580017,0.6929780840873718,0.39578741788864136,0.7269073724746704
anticlockwise,0.3467005789279938,0.9121460914611816,0.3049432635307312,0.8464019894599915,0.27057576179504395,0.7569717764854431,0.23832713067531586,0.692132294178009,0.2057165801525116,0.6659374237060547,0.29255449771881104,0.7153661251068115,0.3266037702560425,0.607751190662384,0.3327264189720154,0.6429318189620972,0.32391902804374695,0.6832407116889954,0.3262065351009369,0.7281665802001953,0.3550756871700287,0.6287696361541748,0.35848861932754517,0.6655946373939514,0.349486768245697,0.700685441493988,0.36173945665359497,0.7420893311500549,0.3849480450153351,0.6392063498497009,0.38512688875198364,0.6745988130569458,0.3759908080101013,0.7126896381378174,0.39576876163482666,0.7564078569412231,0.4096117317676544,0.6628730297088623,0.40837839245796204,0.6924283504486084,0.4002067744731903,0.7270364761352539
anticlockwise,0.3465866446495056,0.9139072895050049,0.30412980914115906,0.8469035625457764,0.2706320285797119,0.759843111038208,0.23819030821323395,0.6938628554344177,0.20573270320892334,0.6633009910583496,0.29862841963768005,0.7162652611732483,0.3321508467197418,0.6074405908584595,0.33593419194221497,0.6411409974098206,0.32653599977493286,0.6793375015258789,0.33311301469802856,0.7301133275032043,0.36023688316345215,0.6310115456581116,0.3609898090362549,0.666416347026825,0.3526862561702728,0.6997847557067871,0.3686908781528473,0.7444686889648438,0.38934433460235596,0.6435801386833191,0.3876091241836548,0.6776480674743652,0.37929144501686096,0.7138642072677612,0.4026198983192444,0.7592621445655823,0.4156401753425598,0.6650897264480591,0.4133588671684265,0.6936212182044983,0.4063670337200165,0.7263473272323608
anticlockwise,0.34828445315361023,0.9196758270263672,0.3087661862373352,0.8424128890037537,0.2769815921783447,0.7519341111183167,0.24329185485839844,0.6796479225158691,0.2070937603712082,0.6438661813735962,0.3279143273830414,0.7278356552124023,0.3521907925605774,0.6076869368553162,0.3426439166069031,0.6397619843482971,0.33454015851020813,0.6785942316055298,0.3660869002342224,0.7470921277999878,0.3786008059978485,0.6291022896766663,0.3666056990623474,0.6578415632247925,0.36279499530792236,0.6939173936843872,0.3992846608161926,0.7647374272346497,0.40737760066986084,0.6494185328483582,0.3959425687789917,0.6752630472183228,0.3907209634780884,0.7114280462265015,0.42727601528167725,0.7789555191993713,0.4335661828517914,0.6757068037986755,0.42410942912101746,0.6942975521087646,0.41966089606285095,0.7245974540710449
anticlockwise,0.34838685393333435,0.924207329750061,0.31012585759162903,0.8464241623878479,0.2793527841567993,0.7571848034858704,0.24560734629631042,0.6844532489776611,0.20909245312213898,0.6439175605773926,0.33331722021102905,0.7330705523490906,0.3566819429397583,0.608383059501648,0.3448857367038727,0.6391652822494507,0.336093008518219,0.6798323392868042,0.3712195158004761,0.7533084750175476,0.38158875703811646,0.6292553544044495,0.3679296672344208,0.6579871773719788,0.3647093176841736,0.6962345838546753,0.4036906361579895,0.7715837359428406,0.4092589020729065,0.6499735116958618,0.39675021171569824,0.6767253279685974,0.3921065032482147,0.7143815755844116,0.43077552318573,0.7853469848632812,0.4344882071018219,0.6804639101028442,0.4239591062068939,0.7008755803108215,0.42013019323349,0.7326263189315796
anticlockwise,0.3541184961795807,0.935912013053894,0.3208032250404358,0.8552868962287903,0.2975216507911682,0.7681077122688293,0.26890355348587036,0.6940299272537231,0.23398829996585846,0.653217613697052,0.36492013931274414,0.7578368186950684,0.38615140318870544,0.6229107975959778,0.36602193117141724,0.655909538269043,0.3550029695034027,0.7003871202468872,0.4026852250099182,0.7816413044929504,0.4100412130355835,0.6491101980209351,0.389363169670105,0.678360104560852,0.38409027457237244,0.71672123670578,0.42999759316444397,0.8007137775421143,0.43283188343048096,0.6727275848388672,0.4154754877090454,0.6978933215141296,0.4099070131778717,0.734887957572937,0.44865161180496216,0.8095299005508423,0.4488769769668579,0.7021868228912354,0.4342021346092224,0.7196577191352844,0.4293866455554962,0.7541332840919495
anticlockwise,0.3625827729701996,0.9623640179634094,0.3463287949562073,0.8638727068901062,0.35411936044692993,0.781718909740448,0.36169326305389404,0.7122709155082703,0.34917739033699036,0.6634638905525208,0.43457454442977905,0.7841659188270569,0.4622155427932739,0.6878892779350281,0.4359406530857086,0.7063190937042236,0.4189009666442871,0.7397048473358154,0.4619826674461365,0.8292108178138733,0.4699915051460266,0.7304840087890625,0.44388529658317566,0.7451971769332886,0.43321749567985535,0.7727585434913635,0.47633183002471924,0.8671157360076904,0.4798922538757324,0.7707359790802002,0.4581873118877411,0.7820616364479065,0.44548535346984863,0.8097866177558899,0.4830666482448578,0.8933902978897095,0.4910539984703064,0.8143514394760132,0.47806793451309204,0.8165155053138733,0.46902284026145935,0.8363534212112427
anticlockwise,0.36357903480529785,0.966753363609314,0.34148991107940674,0.8703994750976562,0.3312334716320038,0.7754150629043579,0.3149186372756958,0.7000008225440979,0.2877572476863861,0.6521627902984619,0.39264756441116333,0.7795704007148743,0.4390535354614258,0.6767978668212891,0.41618114709854126,0.7016378045082092,0.39756178855895996,0.7375041842460632,0.4254193902015686,0.8246909976005554,0.4551524817943573,0.7188739776611328,0.43271908164024353,0.736574649810791,0.4214625358581543,0.7691888809204102,0.4489572048187256,0.8635717034339905,0.47302356362342834,0.7601436972618103,0.4544931650161743,0.7745651602745056,0.4428286850452423,0.8046021461486816,0.4663342237472534,0.8920079469680786,0.48449721932411194,0.8038967847824097,0.46988892555236816,0.8139192461967468,0.4605207145214081,0.8401448726654053
anticlockwise,0.36485981941223145,0.9612812995910645,0.33296847343444824,0.8761518001556396,0.313052237033844,0.7749145030975342,0.28918030858039856,0.6991915106773376,0.2570466101169586,0.6581181883811951,0.35483211278915405,0.7619364261627197,0.4047585129737854,0.6582032442092896,0.3939879238605499,0.6895670890808105,0.37820130586624146,0.7250149846076965,0.3880712687969208,0.797046959400177,0.42600715160369873,0.6944270133972168,0.41218867897987366,0.7211788296699524,0.4009018838405609,0.7556748390197754,0.41874879598617554,0.8291971683502197,0.44963961839675903,0.7278177738189697,0.43558093905448914,0.7514987587928772,0.4237706959247589,0.7864829301834106,0.44660449028015137,0.8563647270202637,0.4687596559524536,0.7687884569168091,0.45657792687416077,0.7847845554351807,0.44590726494789124,0.813136875629425
anticlockwise,0.36732402443885803,0.9610235095024109,0.32792747020721436,0.8889480829238892,0.29558074474334717,0.7997648119926453,0.2622033953666687,0.7312853336334229,0.226604163646698,0.6989494562149048,0.3352937400341034,0.7674012780189514,0.37368714809417725,0.6566454768180847,0.3709123432636261,0.6930079460144043,0.3587067723274231,0.7287865877151489,0.3693723976612091,0.7909361124038696,0.3989531993865967,0.6867237687110901,0.3929402828216553,0.7209824323654175,0.38356447219848633,0.7530809640884399,0.40286335349082947,0.8126565217971802,0.4273117482662201,0.7084065079689026,0.41983047127723694,0.7400916218757629,0.4102208614349365,0.7755135297775269,0.43373310565948486,0.8317559957504272,0.4492591917514801,0.7406980395317078,0.44245803356170654,0.7671849131584167,0.4347688853740692,0.7985875606536865
anticlockwise,0.372211217880249,0.9611579775810242,0.32563579082489014,0.9035129547119141,0.2849343419075012,0.8272828459739685,0.24608856439590454,0.7678344249725342,0.21004949510097504,0.7397624850273132,0.3219720423221588,0.7829695343971252,0.3497568964958191,0.665501058101654,0.3517915904521942,0.700156569480896,0.3437093198299408,0.7381824254989624,0.3579367697238922,0.7968556880950928,0.3798096477985382,0.6877945065498352,0.3782942295074463,0.7207823991775513,0.3718336820602417,0.7546262741088867,0.3933067321777344,0.8084759712219238,0.4097845256328583,0.6997005343437195,0.40606117248535156,0.7299094200134277,0.3993370831012726,0.7660170793533325,0.4263454079627991,0.8186830282211304,0.43451884388923645,0.7218560576438904,0.43053027987480164,0.7463211417198181,0.42505520582199097,0.7776897549629211
